1,ua_33_1,2.0,Гранули в подвійній тубі,4,PharmaceuticalDoseForm
2,ua_33_2,2.0,Оромукозний мішечок,1,PharmaceuticalDoseForm
3,ua_33_3,2.0,Краплі нашкірні/вушні суспензія,3,PharmaceuticalDoseForm
4,ua_33_4,2.0,Ліофілізат для застосування в питній воді,1,PharmaceuticalDoseForm
5,ua_33_5,2.0,Екстракорпоральний розчин,5,PharmaceuticalDoseForm
6,ua_33_6,2.0,Ліофілізат для суспензії для введення спрею,4,PharmaceuticalDoseForm
7,ua_33_7,2.0,Порошок для суспензії для інфузії,3,PharmaceuticalDoseForm
8,ua_33_8,2.0,Ендотрахеопульмональна інстиляція,3,PharmaceuticalDoseForm
9,ua_33_9,2.0,Піна,3,PharmaceuticalDoseForm
10,ua_33_10,2.0,Порошок для суспензії,3,PharmaceuticalDoseForm
11,ua_33_11,2.0,Порошок для суспензії для розчину,3,PharmaceuticalDoseForm
12,ua_33_12,2.0,Розчин для зовнішнього застосування,3,PharmaceuticalDoseForm
13,ua_33_13,2.0,Стерильний концентрат,3,PharmaceuticalDoseForm
14,ua_33_14,2.0,Спрей для вух,3,PharmaceuticalDoseForm
15,ua_33_15,2.0,Порошок для розчину,3,PharmaceuticalDoseForm
16,ua_33_16,2.0,Олія,3,PharmaceuticalDoseForm
17,ua_33_17,2.0,Герметизуючий порошок,1,PharmaceuticalDoseForm
18,ua_33_18,2.0,Просочений тампон для обробки шкіри,1,PharmaceuticalDoseForm
19,ua_33_19,2.0,Песарій пролонгованої дії,1,PharmaceuticalDoseForm
20,ua_33_20,2.0,Концентрат для розчину для внутрішньоочного промивання,1,PharmaceuticalDoseForm
21,ua_33_21,2.0,Порошок для розчину для лікування риб,1,PharmaceuticalDoseForm
22,ua_33_22,2.0,Ліофілізат для пероральної суспензії,1,PharmaceuticalDoseForm
23,ua_33_23,2.0,Розчин для використання в питній воді/молоці,1,PharmaceuticalDoseForm
24,ua_33_24,2.0,Інтрамаммарний гель,1,PharmaceuticalDoseForm
25,ua_33_25,2.0,Розчин для ін’єкцій пролонгованої дії,1,PharmaceuticalDoseForm
26,ua_33_26,2.0,Уретральна емульсія,1,PharmaceuticalDoseForm
27,ua_33_27,2.0,Розчин і порошок для розчину,4,PharmaceuticalDoseForm
28,ua_33_28,2.0,Дисперсія для бджолиних вуликів,1,PharmaceuticalDoseForm
29,ua_33_29,2.0,Крупнодисперсний спрей,4,PharmaceuticalDoseForm
30,ua_33_30,2.0,Оральний спрей, суспензія,1,PharmaceuticalDoseForm
31,ua_33_31,2.0,Концентрат для концентрату для перорального спрею, суспензії,1,PharmaceuticalDoseForm
32,ua_33_32,2.0,Оромукозна плівка,1,PharmaceuticalDoseForm
33,ua_33_33,2.0,Лікарська форма не застосовується,1,PharmaceuticalDoseForm
34,ua_33_34,2.0,Дисперговані таблетки для дозатора,1,PharmaceuticalDoseForm
35,ua_33_35,2.0,Порошок для суспензії для ін’єкції пролонгованої дії,1,PharmaceuticalDoseForm
36,ua_33_36,2.0,Ларингофарингеальний спрей, розчин,1,PharmaceuticalDoseForm
37,ua_33_37,2.0,Матриця для імплантації матриці,1,PharmaceuticalDoseForm
38,ua_33_38,2.0,Краплі назальні, ліофілізат для суспензії,1,PharmaceuticalDoseForm
39,ua_33_39,2.0,Краплі назальні, порошок для приготування розчину,1,PharmaceuticalDoseForm
40,ua_33_40,2.0,Порошок для гелю,1,PharmaceuticalDoseForm
41,ua_33_41,2.0,Порошок для стоматологічного гелю,1,PharmaceuticalDoseForm
42,ua_33_42,2.0,Порошок для дисперсії для ін'єкції,1,PharmaceuticalDoseForm
43,ua_33_43,2.0,Порошок для ендоцервікального гелю,1,PharmaceuticalDoseForm
44,ua_33_44,2.0,Порошок для ендосінусового розчину,1,PharmaceuticalDoseForm
45,ua_33_45,2.0,Порошок для розчину для внутрішньоочної інстиляції,1,PharmaceuticalDoseForm
46,ua_33_46,2.0,Концентрат для концентрату для розчину для інфузії,1,PharmaceuticalDoseForm
47,ua_33_47,2.0,Концентрат для розчину для небулайзера,1,PharmaceuticalDoseForm
48,ua_33_48,2.0,Концентрат для оромукозного розчину,1,PharmaceuticalDoseForm
49,ua_33_49,2.0,Концентрат для суспензії для ін'єкції,1,PharmaceuticalDoseForm
50,ua_33_50,2.0,Дисперсія для концентрату для дисперсії для інфузії,1,PharmaceuticalDoseForm
51,ua_33_51,2.0,Краплі вушні, порошок для суспензії,1,PharmaceuticalDoseForm
52,ua_33_52,2.0,Шипучі гранули для суспензії для перорального застосування,1,PharmaceuticalDoseForm
53,ua_33_53,2.0,Емульсія для емульсії для ін'єкції,1,PharmaceuticalDoseForm
54,ua_33_54,2.0,Ендотрахеопульмональні інстиляції, порошок для суспензії,1,PharmaceuticalDoseForm
55,ua_33_55,2.0,Очні краплі, порошок для розчину,1,PharmaceuticalDoseForm
56,ua_33_56,2.0,Очні краплі, порошок для суспензії,1,PharmaceuticalDoseForm
57,ua_33_57,2.0,Газ для дисперсії для інфузії,1,PharmaceuticalDoseForm
58,ua_33_58,2.0,Газ для дисперсії для ін'єкції,1,PharmaceuticalDoseForm
59,ua_33_59,2.0,Гель для гелю,1,PharmaceuticalDoseForm
60,ua_33_60,2.0,Гранули для ректальної суспензії,1,PharmaceuticalDoseForm
61,ua_33_61,2.0,Ларингофарингеальний розчин,1,PharmaceuticalDoseForm
62,ua_33_62,2.0,Порошок для гелю для ясен,1,PharmaceuticalDoseForm
63,ua_33_63,2.0,Порошок для імплантаційної матриці,1,PharmaceuticalDoseForm
64,ua_33_64,2.0,Порошок для імплантаційної пасти,1,PharmaceuticalDoseForm
65,ua_33_65,2.0,Розчинник для…,1,PharmaceuticalDoseForm
66,ua_33_66,2.0,Суспензія для емульсії для ін'єкції,1,PharmaceuticalDoseForm
67,ua_33_67,2.0,Суспензія для пероральної суспензії,1,PharmaceuticalDoseForm
68,ua_33_68,2.0,Суспензія для спрею,5,PharmaceuticalDoseForm
69,ua_33_69,2.0,Суспензія для суспензії для ін'єкції,1,PharmaceuticalDoseForm
70,ua_33_70,2.0,Порошок для емульсії для ін'єкції,1,PharmaceuticalDoseForm
71,ua_33_71,2.0,Ендосинузіальний розчин,1,PharmaceuticalDoseForm
72,ua_33_72,2.0,Епілезійний розчин,1,PharmaceuticalDoseForm
73,ua_33_73,2.0,Паста для імплантації,1,PharmaceuticalDoseForm
74,ua_33_74,2.0,Розчин для внутрішньоочних інстиляцій,1,PharmaceuticalDoseForm
75,ua_33_75,2.0,Інтравезикальна суспензія,1,PharmaceuticalDoseForm
76,ua_33_76,2.0,Газ для дисперсії для ін'єкції/інфузії,1,PharmaceuticalDoseForm
77,ua_33_77,2.0,Порошок для герметика,1,PharmaceuticalDoseForm
78,ua_33_78,2.0,Порошок для розчину для шкірного прик-тесту,1,PharmaceuticalDoseForm
79,ua_33_79,2.0,Розчин для розчину для ін'єкції,1,PharmaceuticalDoseForm
80,ua_33_80,2.0,Розчин для спрею,5,PharmaceuticalDoseForm
81,ua_33_81,2.0,Гранули з покриттям,1,PharmaceuticalDoseForm
82,ua_33_82,2.0,Розчин для суспензії для ін'єкції,1,PharmaceuticalDoseForm
83,ua_33_83,2.0,Гранули для суспензії для ін'єкції,1,PharmaceuticalDoseForm
84,ua_33_84,2.0,Дисперсія для ін'єкції/інфузії,1,PharmaceuticalDoseForm
85,ua_33_85,2.0,Розчин для вуликів,1,PharmaceuticalDoseForm
86,ua_33_86,2.0,Розчин для ін'єкції/шкірного прик-тесту,1,PharmaceuticalDoseForm
87,ua_33_87,2.0,Порошок для розчину для ін'єкції/шкірного прик-тесту,1,PharmaceuticalDoseForm
88,ua_33_88,2.0,Розчин для стріпа для бджолиного вулика,1,PharmaceuticalDoseForm
89,ua_33_89,2.0,Каплет,4,PharmaceuticalDoseForm
90,ua_33_90,2.0,Розчин для розчину для інфузії,1,PharmaceuticalDoseForm
91,ua_33_91,2.0,Таблетка для нашкірного розчину,1,PharmaceuticalDoseForm
92,ua_33_92,2.0,Порошок для розчину для бджолиного вулика,1,PharmaceuticalDoseForm
93,ua_33_93,2.0,Розчин для розчину для бджолиного вулика,1,PharmaceuticalDoseForm
94,ua_33_94,2.0,Розчин для внутрішньоочного промивання,1,PharmaceuticalDoseForm
95,ua_33_95,2.0,Інгаляція під тиском, газ,4,PharmaceuticalDoseForm
96,ua_33_96,2.0,Матриця герметика,1,PharmaceuticalDoseForm
97,ua_33_97,2.0,Аерозоль, піна,3,PharmaceuticalDoseForm
98,ua_33_98,2.0,Жувальний батончик,3,PharmaceuticalDoseForm
99,ua_33_99,2.0,Ланцюг,3,PharmaceuticalDoseForm
100,ua_33_100,2.0,Аерозоль, спрей,3,PharmaceuticalDoseForm
101,ua_33_101,2.0,Окулоназальна суспензія,1,PharmaceuticalDoseForm
102,ua_33_102,2.0,Ліофілізат для перорального спрею, суспензії,1,PharmaceuticalDoseForm
103,ua_33_103,2.0,Ліофілізат для приготування суспензії для вакцинації спреєм,3,PharmaceuticalDoseForm
104,ua_33_104,2.0,Емульсія для суспензії для ін'єкції,1,PharmaceuticalDoseForm
105,ua_33_105,2.0,Блок,3,PharmaceuticalDoseForm
106,ua_33_106,2.0,Капсула, вкрита оболонкою,3,PharmaceuticalDoseForm
107,ua_33_107,2.0,Капсула, пелети вкриті оболонкою,3,PharmaceuticalDoseForm
108,ua_33_108,2.0,Капсула, вкрита желатиновою оболонкою,3,PharmaceuticalDoseForm
109,ua_33_109,2.0,Капсула, заповнена рідиною,3,PharmaceuticalDoseForm
110,ua_33_110,2.0,Сигарета,3,PharmaceuticalDoseForm
111,ua_33_111,2.0,Концентрат,3,PharmaceuticalDoseForm
112,ua_33_112,2.0,Культура,3,PharmaceuticalDoseForm
113,ua_33_113,2.0,Діафрагма,3,PharmaceuticalDoseForm
114,ua_33_114,2.0,Екстракт,3,PharmaceuticalDoseForm
115,ua_33_115,2.0,Газ,3,PharmaceuticalDoseForm
116,ua_33_116,2.0,Гранули для суспензії,3,PharmaceuticalDoseForm
117,ua_33_117,2.0,Ін'єкційний, ліпосомальний,3,PharmaceuticalDoseForm
118,ua_33_118,2.0,Кристал,3,PharmaceuticalDoseForm
119,ua_33_119,2.0,Диск,3,PharmaceuticalDoseForm
120,ua_33_120,2.0,Спринцівка,3,PharmaceuticalDoseForm
121,ua_33_121,2.0,Система доставки ліків,3,PharmaceuticalDoseForm
122,ua_33_122,2.0,Еліксир,3,PharmaceuticalDoseForm
123,ua_33_123,2.0,Емульсія,3,PharmaceuticalDoseForm
124,ua_33_124,2.0,Плівка,3,PharmaceuticalDoseForm
125,ua_33_125,2.0,Гранули для розчину,3,PharmaceuticalDoseForm
126,ua_33_126,2.0,Гумка,3,PharmaceuticalDoseForm
127,ua_33_127,2.0,Набір,3,PharmaceuticalDoseForm
128,ua_33_128,2.0,Рідина з пролонгованим вивільненням,3,PharmaceuticalDoseForm
129,ua_33_129,2.0,Пластир з пролонгованим вивільненням,3,PharmaceuticalDoseForm
130,ua_33_130,2.0,Ополіскувач,3,PharmaceuticalDoseForm
131,ua_33_131,2.0,Гелеутворюючий розчин,3,PharmaceuticalDoseForm
132,ua_33_132,2.0,Смужка для бджолиного вулика,3,PharmaceuticalDoseForm
133,ua_33_133,2.0,Суспензія з пролонгованим вивільненням,3,PharmaceuticalDoseForm
134,ua_33_134,2.0,Таблетка для розчину,3,PharmaceuticalDoseForm
135,ua_33_135,2.0,Таблетка для суспензії,3,PharmaceuticalDoseForm
136,ua_33_136,2.0,Мітка,3,PharmaceuticalDoseForm
137,ua_33_137,2.0,Тампон,3,PharmaceuticalDoseForm
138,ua_33_138,2.0,Стрічка,3,PharmaceuticalDoseForm
139,ua_33_139,2.0,Вкладка,3,PharmaceuticalDoseForm
140,ua_33_140,2.0,Вкладка пролонгованої дії,3,PharmaceuticalDoseForm
141,ua_33_141,2.0,Помада,3,PharmaceuticalDoseForm
142,ua_33_142,2.0,Упаковка,3,PharmaceuticalDoseForm
143,ua_33_143,2.0,Паста,3,PharmaceuticalDoseForm
144,ua_33_144,2.0,Пластир,3,PharmaceuticalDoseForm
145,ua_33_145,2.0,Пелети з пролонгованим вивільненням,3,PharmaceuticalDoseForm
146,ua_33_146,2.0,Пластир,3,PharmaceuticalDoseForm
147,ua_33_147,2.0,Порошок,3,PharmaceuticalDoseForm
148,ua_33_148,2.0,Кільце,3,PharmaceuticalDoseForm
149,ua_33_149,2.0,Мило,3,PharmaceuticalDoseForm
150,ua_33_150,2.0,Стік,3,PharmaceuticalDoseForm
151,ua_33_151,2.0,Супозиторій пролонгованої дії,3,PharmaceuticalDoseForm
152,ua_33_152,2.0,Шовний матеріал,3,PharmaceuticalDoseForm
153,ua_33_153,2.0,Настоянка,3,PharmaceuticalDoseForm
154,ua_33_154,2.0,Пастилка,3,PharmaceuticalDoseForm
155,ua_33_155,2.0,Не визначено,1,PharmaceuticalDoseForm
156,ua_33_156,2.0,Вафля,3,PharmaceuticalDoseForm
157,ua_33_157,2.0,Гранули, вкриті плівковою оболонкою,1,PharmaceuticalDoseForm
158,ua_33_158,2.0,Концентрат для емульсії для ін'єкції,1,PharmaceuticalDoseForm
159,ua_33_159,2.0,Пероральний рослинний матеріал,1,PharmaceuticalDoseForm
160,ua_33_160,2.0,Шипучі таблетки для суспензії для небулайзера,4,PharmaceuticalDoseForm
161,ua_33_161,2.0,Розчин для кардіоплегії/органозбереження,1,PharmaceuticalDoseForm
162,ua_33_162,2.0,Вагінальна рідина,3,PharmaceuticalDoseForm
163,ua_33_163,2.0,Розведення у рідині,3,PharmaceuticalDoseForm
164,ua_33_164,2.0,Очні краплі, розчин з пролонгованим вивільненням,1,PharmaceuticalDoseForm
165,ua_33_165,2.0,Шипучі таблетки для окулоназальної суспензії,1,PharmaceuticalDoseForm
166,ua_33_166,2.0,Назальний спрей, ліофілізат для суспензії,1,PharmaceuticalDoseForm
167,ua_33_167,2.0,Ліофілізат для окулоназальної суспензії/застосування в питній воді,1,PharmaceuticalDoseForm
168,ua_33_168,2.0,Гранули для застосування в питній воді/молоці,1,PharmaceuticalDoseForm
169,ua_33_169,2.0,Жувальні таблетки з пролонгованим вивільненням,1,PharmaceuticalDoseForm
170,ua_33_170,2.0,Мукозний спрей, розчин,4,PharmaceuticalDoseForm
171,ua_33_171,2.0,Концентрат для нашкірної емульсії,1,PharmaceuticalDoseForm
172,ua_33_172,2.0,порошок для пероральної суспензії з пролонгованим вивільненням,1,PharmaceuticalDoseForm
173,ua_33_173,2.0,Суспензія для гелю,1,PharmaceuticalDoseForm
174,ua_33_174,2.0,Порошок для розчину для провокаційного тесту,1,PharmaceuticalDoseForm
175,ua_33_175,2.0,Пелети,3,PharmaceuticalDoseForm
176,ua_33_176,2.0,Порошок для вагінального розчину,1,PharmaceuticalDoseForm
177,ua_33_177,2.0,Шипуча таблетка для суспензії,5,PharmaceuticalDoseForm
178,ua_33_178,2.0,Імплантаційний гель,1,PharmaceuticalDoseForm
179,ua_33_179,2.0,Дисперсія для імплантаційного гелю,1,PharmaceuticalDoseForm
180,ua_33_180,2.0,Розчин для імплантаційного гелю,1,PharmaceuticalDoseForm
181,ua_33_181,2.0,Гастрорезистентні гранули з пролонгованим вивільненням,3,PharmaceuticalDoseForm
182,ua_33_182,2.0,Внутрішньоматковий гель,1,PharmaceuticalDoseForm
183,ua_33_183,2.0,Небулайзерна дисперсія,1,PharmaceuticalDoseForm
184,ua_33_184,2.0,Ліофілізат для суспензії для спрею,3,PharmaceuticalDoseForm
185,ua_33_185,2.0,Гранули в капсулах для відкриття,3,PharmaceuticalDoseForm
186,ua_33_186,2.0,Таблетка із сенсором,1,PharmaceuticalDoseForm
187,ua_33_187,2.0,Лікарські личинки,1,PharmaceuticalDoseForm
188,ua_33_188,2.0,Лікарська п'явка,1,PharmaceuticalDoseForm
189,ua_33_189,2.0,Ліофілізат для емульсії для ін'єкцій,1,PharmaceuticalDoseForm
190,ua_33_190,2.0,Порошок і розчин для суспензії для ін'єкцій,4,PharmaceuticalDoseForm
191,ua_33_191,2.0,Уретральна мазь,1,PharmaceuticalDoseForm
192,ua_33_192,2.0,Розчин для ран з пролонгованим вивільненням,1,PharmaceuticalDoseForm
193,ua_33_193,2.0,Дисперсія для ін’єкцій з пролонгованим вивільненням,1,PharmaceuticalDoseForm
194,ua_33_194,2.0,Трансдермальна мазь,1,PharmaceuticalDoseForm
195,ua_33_195,2.0,Сублінгвальний ліофілізат,1,PharmaceuticalDoseForm
196,ua_33_196,2.0,Розчинник для суспензії для ін'єкцій,4,PharmaceuticalDoseForm
197,ua_33_197,2.0,Розчинник для розчину для ін'єкцій,4,PharmaceuticalDoseForm
198,ua_33_198,2.0,Гастрорезистентний порошок для пероральної суспензії,3,PharmaceuticalDoseForm
199,ua_33_199,2.0,розчин з пролонгованим вивільненням для інстиляцій,4,PharmaceuticalDoseForm
200,ua_33_200,2.0,Гастрорезистентна пероральна суспензія,1,PharmaceuticalDoseForm
201,ua_33_201,2.0,Пероральна суспензія з пролонгованим вивільненням,1,PharmaceuticalDoseForm
202,ua_33_202,2.0,Пероральна суспензія з модифікованим вивільненням,1,PharmaceuticalDoseForm
203,ua_33_203,2.0,Порошок для дисперсії для бджолиних вуликів,1,PharmaceuticalDoseForm
204,ua_33_204,2.0,Розчин для дисперсії для бджолиних вуликів,1,PharmaceuticalDoseForm
205,ua_33_205,2.0,Пероральна суспензія,1,PharmaceuticalDoseForm
206,ua_33_206,2.0,Пероральний гель,1,PharmaceuticalDoseForm
207,ua_33_207,2.0,Порошок для перорального розчину,1,PharmaceuticalDoseForm
208,ua_33_208,2.0,Гранули для перорального розчину,1,PharmaceuticalDoseForm
209,ua_33_209,2.0,Ліофілізат для суспензії,3,PharmaceuticalDoseForm
210,ua_33_210,2.0,Порошок для сиропу,1,PharmaceuticalDoseForm
211,ua_33_211,2.0,Розчинна таблетка,1,PharmaceuticalDoseForm
212,ua_33_212,2.0,Трав'яний чай,1,PharmaceuticalDoseForm
213,ua_33_213,2.0,Розчинний трав'яний чай,1,PharmaceuticalDoseForm
214,ua_33_214,2.0,Гранули,1,PharmaceuticalDoseForm
215,ua_33_215,2.0,Гастрорезистентні гранули,1,PharmaceuticalDoseForm
216,ua_33_216,2.0,Гранули з модифікованим вивільненням,1,PharmaceuticalDoseForm
217,ua_33_217,2.0,Капсула, тверда,1,PharmaceuticalDoseForm
218,ua_33_218,2.0,Гастрорезистентна капсула, тверда,1,PharmaceuticalDoseForm
219,ua_33_219,2.0,Жувальна капсула, м'яка,1,PharmaceuticalDoseForm
220,ua_33_220,2.0,Капсула з пролонгованим вивільненням, м’яка,1,PharmaceuticalDoseForm
221,ua_33_221,2.0,Капсула з модифікованим вивільненням, м’яка,1,PharmaceuticalDoseForm
222,ua_33_222,2.0,Таблетка, вкрита оболонкою,1,PharmaceuticalDoseForm
223,ua_33_223,2.0,Пероральні краплі, розчин,1,PharmaceuticalDoseForm
224,ua_33_224,2.0,Пероральні краплі, суспензія,1,PharmaceuticalDoseForm
225,ua_33_225,2.0,Пероральні краплі, емульсія,1,PharmaceuticalDoseForm
226,ua_33_226,2.0,Пероральна рідина,1,PharmaceuticalDoseForm
227,ua_33_227,2.0,Пероральний розчин,1,PharmaceuticalDoseForm
228,ua_33_228,2.0,Пероральна емульсія,1,PharmaceuticalDoseForm
229,ua_33_229,2.0,Пероральна паста,1,PharmaceuticalDoseForm
230,ua_33_230,2.0,Порошок для пероральної суспензії,1,PharmaceuticalDoseForm
231,ua_33_231,2.0,Гранули для пероральної суспензії,1,PharmaceuticalDoseForm
232,ua_33_232,2.0,Сироп,1,PharmaceuticalDoseForm
233,ua_33_233,2.0,Гранули для сиропу,1,PharmaceuticalDoseForm
234,ua_33_234,2.0,Таблетка, що диспергується,1,PharmaceuticalDoseForm
235,ua_33_235,2.0,Пероральний порошок,1,PharmaceuticalDoseForm
236,ua_33_236,2.0,Шипучий порошок,1,PharmaceuticalDoseForm
237,ua_33_237,2.0,Шипучі гранули,1,PharmaceuticalDoseForm
238,ua_33_238,2.0,Гранули з пролонгованим вивільненням,1,PharmaceuticalDoseForm
239,ua_33_239,2.0,Облатка,1,PharmaceuticalDoseForm
240,ua_33_240,2.0,Капсула, м'яка,1,PharmaceuticalDoseForm
241,ua_33_241,2.0,Гастрорезистентна капсула, м'яка,1,PharmaceuticalDoseForm
242,ua_33_242,2.0,Капсула з пролонгованим вивільненням, тверда,1,PharmaceuticalDoseForm
243,ua_33_243,2.0,Капсула з модифікованим вивільненням, тверда,1,PharmaceuticalDoseForm
244,ua_33_244,2.0,Таблетка,1,PharmaceuticalDoseForm
245,ua_33_245,2.0,Таблетка, вкрита плівковою оболонкою,1,PharmaceuticalDoseForm
246,ua_33_246,2.0,Таблетка, що диспергується в ротовій порожнині,1,PharmaceuticalDoseForm
247,ua_33_247,2.0,Гастрорезистентна таблетка,1,PharmaceuticalDoseForm
248,ua_33_248,2.0,Таблетка з модифікованим вивільненням,1,PharmaceuticalDoseForm
249,ua_33_249,2.0,Лікувальна жувальна гумка,1,PharmaceuticalDoseForm
250,ua_33_250,2.0,Пігулки,1,PharmaceuticalDoseForm
251,ua_33_251,2.0,Інтрарумінальний пристрій з пульсуючим вивільненням,1,PharmaceuticalDoseForm
252,ua_33_252,2.0,Премікс для лікувальних кормів,1,PharmaceuticalDoseForm
253,ua_33_253,2.0,Ополіскувач для ротової порожнини та горла,1,PharmaceuticalDoseForm
254,ua_33_254,2.0,Ополіскувач для ротової порожнини та горла, порошок для розчину,1,PharmaceuticalDoseForm
255,ua_33_255,2.0,Оромукозна суспензія,1,PharmaceuticalDoseForm
256,ua_33_256,2.0,Оромукозний спрей,3,PharmaceuticalDoseForm
257,ua_33_257,2.0,Ополіскувач для ротової порожнини,1,PharmaceuticalDoseForm
258,ua_33_258,2.0,Гінгівальний розчин,1,PharmaceuticalDoseForm
259,ua_33_259,2.0,Оромукозна паста,1,PharmaceuticalDoseForm
260,ua_33_260,2.0,Гінгівальний гель,1,PharmaceuticalDoseForm
261,ua_33_261,2.0,Шипуча таблетка,1,PharmaceuticalDoseForm
262,ua_33_262,2.0,Пероральний ліофілізат,1,PharmaceuticalDoseForm
