16438,"UA-000000000-000000001","200000025916","Українська","3-ДІНІР"
16438,"UA-000000000-000000001","200000025916","Англійська","3-DINIR"
16439,"UA-000000000-000000002","200000025916","Українська","3-ДІНІР"
16439,"UA-000000000-000000002","200000025916","Англійська","3-DINIR"
16440,"UA-000000000-000000003","200000025916","Англійська","3-DINIR"
16440,"UA-000000000-000000003","200000025916","Українська","3-ДІНІР"
16441,"UA-000000000-000000004","200000025916","Українська","3-ДІНІР"
16441,"UA-000000000-000000004","200000025916","Англійська","3-DINIR"
16442,"UA-000000000-000000005","200000025916","Українська","АБИКЛАВ®"
16442,"UA-000000000-000000005","200000025916","Англійська","ABYCLAV®"
16443,"UA-000000000-000000006","200000025916","Українська","АБИКЛАВ®"
16443,"UA-000000000-000000006","200000025916","Англійська","ABYCLAV®"
16444,"UA-000000000-000000007","200000025916","Українська","АБИКЛАВ®"
16444,"UA-000000000-000000007","200000025916","Англійська","ABYCLAV®"
16445,"UA-000000000-000000008","200000025916","Українська","АБИКЛАВ®"
16445,"UA-000000000-000000008","200000025916","Англійська","ABYCLAV®"
16446,"UA-000000000-000000009","200000025916","Українська","АБИПИМ®"
16446,"UA-000000000-000000009","200000025916","Англійська","ABIPIM®"
16447,"UA-000000000-000000010","200000025916","Українська","АБИПИМ®"
16447,"UA-000000000-000000010","200000025916","Англійська","ABIPIM®"
16448,"UA-000000000-000000011","200000025916","Українська","АБИФЛОКС®"
16448,"UA-000000000-000000011","200000025916","Англійська","ABYFLOX®"
16449,"UA-000000000-000000012","200000025916","Українська","АБИФЛОКС®"
16449,"UA-000000000-000000012","200000025916","Англійська","ABYFLOX®"
16450,"UA-000000000-000000013","200000025916","Українська","АБИФЛОКС®"
16450,"UA-000000000-000000013","200000025916","Англійська","ABYFLOX®"
16451,"UA-000000000-000000014","200000025916","Українська","АБІТАЗИМ"
16451,"UA-000000000-000000014","200000025916","Англійська","ABITAZIM"
16452,"UA-000000000-000000015","200000025916","Українська","АБІТАЗИМ"
16452,"UA-000000000-000000015","200000025916","Англійська","ABITAZIM"
16453,"UA-000000000-000000016","200000025916","Українська","АБІТРАКС"
16453,"UA-000000000-000000016","200000025916","Англійська","ABITRAX"
16454,"UA-000000000-000000017","200000025916","Українська","АБІТРАКС"
16454,"UA-000000000-000000017","200000025916","Англійська","ABITRAX"
16455,"UA-000000000-000000018","200000025916","Українська","АВЕЛОКС®"
16455,"UA-000000000-000000018","200000025916","Англійська","AVELOX®"
16456,"UA-000000000-000000019","200000025916","Українська","АВЕЛОКС®"
16456,"UA-000000000-000000019","200000025916","Англійська","AVELOX®"
16457,"UA-000000000-000000020","200000025916","Українська","АВЕЛОКС®"
16457,"UA-000000000-000000020","200000025916","Англійська","AVELOX®"
16458,"UA-000000000-000000021","200000025916","Українська","АВЕЛОКС®"
16458,"UA-000000000-000000021","200000025916","Англійська","AVELOX®"
16459,"UA-000000000-000000022","200000025916","Українська","АВЕЦИН-Н"
16459,"UA-000000000-000000022","200000025916","Англійська","AVECIN-N"
16460,"UA-000000000-000000023","200000025916","Українська","АВЕЦИН-Н"
16460,"UA-000000000-000000023","200000025916","Англійська","AVECIN-N"
16461,"UA-000000000-000000024","200000025916","Українська","АЗАКС®"
16461,"UA-000000000-000000024","200000025916","Англійська","AZAX®"
16462,"UA-000000000-000000025","200000025916","Українська","АЗЕОНАМ"
16462,"UA-000000000-000000025","200000025916","Англійська","AZEONAM"
16463,"UA-000000000-000000026","200000025916","Українська","АЗЕОНАМ"
16463,"UA-000000000-000000026","200000025916","Англійська","AZEONAM"
16464,"UA-000000000-000000027","200000025916","Українська","АЗИБІОТ®"
16464,"UA-000000000-000000027","200000025916","Англійська","AZIBIOT®"
16465,"UA-000000000-000000028","200000025916","Українська","АЗИДЖУБ"
16465,"UA-000000000-000000028","200000025916","Англійська","AZIJUB"
16466,"UA-000000000-000000029","200000025916","Українська","АЗИДЖУБ"
16466,"UA-000000000-000000029","200000025916","Англійська","AZIJUB"
16467,"UA-000000000-000000030","200000025916","Українська","АЗИКЛАР 250"
16467,"UA-000000000-000000030","200000025916","Англійська","AZICLAR 250"
16468,"UA-000000000-000000031","200000025916","Українська","АЗИКЛАР 500"
16468,"UA-000000000-000000031","200000025916","Англійська","AZICLAR 500"
16469,"UA-000000000-000000032","200000025916","Українська","АЗИМАКС"
16469,"UA-000000000-000000032","200000025916","Англійська","AZIMAX"
16470,"UA-000000000-000000033","200000025916","Українська","АЗИМАКС"
16470,"UA-000000000-000000033","200000025916","Англійська","AZIMAX"
16471,"UA-000000000-000000034","200000025916","Українська","АЗИМЕД®"
16471,"UA-000000000-000000034","200000025916","Англійська","AZIMED®"
16472,"UA-000000000-000000035","200000025916","Українська","АЗИМЕД®"
16472,"UA-000000000-000000035","200000025916","Англійська","AZIMED®"
16473,"UA-000000000-000000036","200000025916","Українська","АЗИМЕД®"
16473,"UA-000000000-000000036","200000025916","Англійська","AZIMED®"
16474,"UA-000000000-000000037","200000025916","Українська","АЗИМЕД®"
16474,"UA-000000000-000000037","200000025916","Англійська","Azimed®"
16475,"UA-000000000-000000038","200000025916","Українська","АЗИПОЛ"
16475,"UA-000000000-000000038","200000025916","Англійська","AZIPOL"
16476,"UA-000000000-000000039","200000025916","Українська","АЗИПОЛ"
16476,"UA-000000000-000000039","200000025916","Англійська","AZIPOL"
16477,"UA-000000000-000000040","200000025916","Українська","АЗИТРО САНДОЗ®"
16477,"UA-000000000-000000040","200000025916","Англійська","AZITHRO SANDOZ®"
16478,"UA-000000000-000000041","200000025916","Українська","АЗИТРО САНДОЗ®"
16478,"UA-000000000-000000041","200000025916","Англійська","AZITHRO SANDOZ®"
16479,"UA-000000000-000000042","200000025916","Українська","АЗИТРО САНДОЗ®"
16479,"UA-000000000-000000042","200000025916","Англійська","AZITHRO SANDOZ®"
16480,"UA-000000000-000000043","200000025916","Українська","АЗИТРО САНДОЗ®"
16480,"UA-000000000-000000043","200000025916","Англійська","AZITHRO SANDOZ®"
16481,"UA-000000000-000000044","200000025916","Українська","АЗИТРОМАКС"
16481,"UA-000000000-000000044","200000025916","Англійська","AZITHROMAX"
16482,"UA-000000000-000000045","200000025916","Українська","АЗИТРОМАКС"
16482,"UA-000000000-000000045","200000025916","Англійська","AZITHROMAX"
16483,"UA-000000000-000000046","200000025916","Українська","АЗИТРОМІЦИН"
16483,"UA-000000000-000000046","200000025916","Англійська","AZITHROMYCIN"
16484,"UA-000000000-000000047","200000025916","Українська","АЗИТРОМІЦИН-АСТРАФАРМ"
16484,"UA-000000000-000000047","200000025916","Англійська","AZITHROMYCIN-ASTRAFARM"
16485,"UA-000000000-000000048","200000025916","Українська","АЗИТРОМІЦИН-АСТРАФАРМ"
16485,"UA-000000000-000000048","200000025916","Англійська","AZITHROMYCIN-ASTRAFARM"
16486,"UA-000000000-000000049","200000025916","Українська","АЗИТРОМІЦИН-БХФЗ"
16486,"UA-000000000-000000049","200000025916","Англійська","AZITHROMYCIN-BCPP"
16487,"UA-000000000-000000050","200000025916","Українська","АЗИТРОМІЦИН-ВІСТА"
16487,"UA-000000000-000000050","200000025916","Англійська","Azithromycin-Vista"
16488,"UA-000000000-000000051","200000025916","Українська","АЗИТРОМІЦИН-ДАРНИЦЯ"
16488,"UA-000000000-000000051","200000025916","Англійська","AZITHROMYCIN-DARNYTSIA"
16489,"UA-000000000-000000052","200000025916","Українська","АЗИТРОМІЦИН-ЗДОРОВ'Я"
16489,"UA-000000000-000000052","200000025916","Англійська","AZITHROMYCIN -ZDOROVYE"
16490,"UA-000000000-000000053","200000025916","Українська","АЗИТРОМІЦИН-ЗДОРОВ'Я"
16490,"UA-000000000-000000053","200000025916","Англійська","AZITHROMYCIN -ZDOROVYE"
16491,"UA-000000000-000000054","200000025916","Українська","АЗИТРОМІЦИН-ЗДОРОВ'Я"
16491,"UA-000000000-000000054","200000025916","Англійська","AZITHROMYCIN -ZDOROVYE"
16492,"UA-000000000-000000055","200000025916","Українська","АЗИТРОМІЦИН-КР"
16492,"UA-000000000-000000055","200000025916","Англійська","AZITHROMYCIN-KR"
16493,"UA-000000000-000000056","200000025916","Українська","АЗИТРОМІЦИН-КР"
16493,"UA-000000000-000000056","200000025916","Англійська","AZITHROMYCIN-KR"
16494,"UA-000000000-000000057","200000025916","Українська","АЗИТРОМІЦИН-КР"
16494,"UA-000000000-000000057","200000025916","Англійська","AZITHROMYCIN-KR"
16495,"UA-000000000-000000058","200000025916","Українська","АЗИТРОМІЦИН-ФАРМЕКС"
16495,"UA-000000000-000000058","200000025916","Англійська","AZITHROMYCIN-PHARMEX"
16496,"UA-000000000-000000059","200000025916","Українська","АЗИТРОМІЦИН 1000"
16496,"UA-000000000-000000059","200000025916","Англійська","AZITHROMYCIN 1000"
16497,"UA-000000000-000000060","200000025916","Українська","АЗИТРОМІЦИН 250"
16497,"UA-000000000-000000060","200000025916","Англійська","AZITHROMYCIN 250"
16498,"UA-000000000-000000061","200000025916","Українська","АЗИТРОМІЦИН 500"
16498,"UA-000000000-000000061","200000025916","Англійська","AZITHROMYCIN 500"
16499,"UA-000000000-000000062","200000025916","Українська","АЗИТРОМІЦИН ЄВРО"
16499,"UA-000000000-000000062","200000025916","Англійська","AZITHROMYCIN EURO"
16500,"UA-000000000-000000063","200000025916","Українська","АЗИТРОМІЦИН ЄВРО"
16500,"UA-000000000-000000063","200000025916","Англійська","AZITHROMYCIN EURO"
16501,"UA-000000000-000000064","200000025916","Українська","АЗИЦИН®"
16501,"UA-000000000-000000064","200000025916","Англійська","AZICIN"
16502,"UA-000000000-000000065","200000025916","Українська","АЗІААР"
16502,"UA-000000000-000000065","200000025916","Англійська","AZIAAR"
16503,"UA-000000000-000000066","200000025916","Українська","АЗО"
16503,"UA-000000000-000000066","200000025916","Англійська","AZO"
16504,"UA-000000000-000000067","200000025916","Українська","АЗТЕК"
16504,"UA-000000000-000000067","200000025916","Англійська","AZTEK"
16505,"UA-000000000-000000068","200000025916","Українська","АКСЕТИН®"
16505,"UA-000000000-000000068","200000025916","Англійська","AXETINE"
16506,"UA-000000000-000000069","200000025916","Українська","АКСЕТИН®"
16506,"UA-000000000-000000069","200000025916","Англійська","AXETINE"
16507,"UA-000000000-000000070","200000025916","Українська","АКСЕТИН®"
16507,"UA-000000000-000000070","200000025916","Англійська","AXETINE"
16508,"UA-000000000-000000071","200000025916","Українська","АКСЕТИН®"
16508,"UA-000000000-000000071","200000025916","Англійська","AXETINE"
16509,"UA-000000000-000000072","200000025916","Українська","АКСЕФ®"
16509,"UA-000000000-000000072","200000025916","Англійська","AKSEF®"
16510,"UA-000000000-000000073","200000025916","Українська","АКСЕФ®"
16510,"UA-000000000-000000073","200000025916","Англійська","AKSEF®"
16511,"UA-000000000-000000074","200000025916","Українська","АКСЕФ®"
16511,"UA-000000000-000000074","200000025916","Англійська","AKSEF®"
16512,"UA-000000000-000000075","200000025916","Українська","АЛВОБАК"
16512,"UA-000000000-000000075","200000025916","Англійська","ALVOBAC"
16513,"UA-000000000-000000076","200000025916","Українська","АЛВОБАК"
16513,"UA-000000000-000000076","200000025916","Англійська","ALVOBAC"
16514,"UA-000000000-000000077","200000025916","Українська","АЛЬЦИЗОН"
16514,"UA-000000000-000000077","200000025916","Англійська","ALCIZONE"
16515,"UA-000000000-000000078","200000025916","Українська","АЛЬЦИЗОН"
16515,"UA-000000000-000000078","200000025916","Англійська","ALCIZONE"
16516,"UA-000000000-000000079","200000025916","Українська","АМІКАЦИД"
16516,"UA-000000000-000000079","200000025916","Англійська","AMIKACID"
16517,"UA-000000000-000000080","200000025916","Українська","АМІКАЦИН-ВІСТА"
16517,"UA-000000000-000000080","200000025916","Англійська","AMIKACIN-VISTA"
16518,"UA-000000000-000000081","200000025916","Українська","АМІКАЦИНУ СУЛЬФАТ"
16518,"UA-000000000-000000081","200000025916","Англійська","AMIKACIN SULFATE"
16519,"UA-000000000-000000082","200000025916","Українська","АМІКАЦИНУ СУЛЬФАТ"
16519,"UA-000000000-000000082","200000025916","Англійська","AMIKACIN SULFATE"
16520,"UA-000000000-000000083","200000025916","Українська","АМІЦИЛ®"
16520,"UA-000000000-000000083","200000025916","Англійська","AMICIL"
16521,"UA-000000000-000000084","200000025916","Українська","АМІЦИЛ®"
16521,"UA-000000000-000000084","200000025916","Англійська","AMICIL"
16522,"UA-000000000-000000085","200000025916","Українська","АМІЦИЛ®"
16522,"UA-000000000-000000085","200000025916","Англійська","AMICIL®"
16523,"UA-000000000-000000086","200000025916","Українська","АМОКСИКЛАВ®"
16523,"UA-000000000-000000086","200000025916","Англійська","AMOKSIKLAV®"
16524,"UA-000000000-000000087","200000025916","Українська","АМОКСИКЛАВ®"
16524,"UA-000000000-000000087","200000025916","Англійська","AMOKSIKLAV®"
16525,"UA-000000000-000000088","200000025916","Українська","АМОКСИКЛАВ®"
16525,"UA-000000000-000000088","200000025916","Англійська","AMOKSIKLAV®"
16526,"UA-000000000-000000089","200000025916","Українська","АМОКСИКЛАВ®"
16526,"UA-000000000-000000089","200000025916","Англійська","AMOKSIKLAV®"
16527,"UA-000000000-000000090","200000025916","Українська","АМОКСИКЛАВ® 2S"
16527,"UA-000000000-000000090","200000025916","Англійська","AMOKSIKLAV ® 2S"
16528,"UA-000000000-000000091","200000025916","Українська","АМОКСИКЛАВ® 2S"
16528,"UA-000000000-000000091","200000025916","Англійська","AMOKSIKLAV ® 2S"
16529,"UA-000000000-000000092","200000025916","Українська","АМОКСИКЛАВ® 2Х"
16529,"UA-000000000-000000092","200000025916","Англійська","AMOKSIKLAV® 2X"
16530,"UA-000000000-000000093","200000025916","Українська","АМОКСИКЛАВ® 2Х"
16530,"UA-000000000-000000093","200000025916","Англійська","AMOKSIKLAV® 2X"
16531,"UA-000000000-000000094","200000025916","Українська","АМОКСИКЛАВ® КВІКТАБ"
16531,"UA-000000000-000000094","200000025916","Англійська","AMOKSIKLAV® QUICKTAB"
16532,"UA-000000000-000000095","200000025916","Українська","АМОКСИКЛАВ® КВІКТАБ"
16532,"UA-000000000-000000095","200000025916","Англійська","AMOKSIKLAV® QUICKTAB"
16533,"UA-000000000-000000096","200000025916","Українська","АМОКСИЛ-К"
16533,"UA-000000000-000000096","200000025916","Англійська","AMOXIL–K"
16534,"UA-000000000-000000097","200000025916","Українська","АМОКСИЛ-К 1000"
16534,"UA-000000000-000000097","200000025916","Англійська","AMOXIL-K 1000"
16535,"UA-000000000-000000098","200000025916","Українська","АМОКСИЛ-К 625"
16535,"UA-000000000-000000098","200000025916","Англійська","AMOXIL-K 625"
16536,"UA-000000000-000000099","200000025916","Українська","АМОКСИЛ®"
16536,"UA-000000000-000000099","200000025916","Англійська","AMOXIL"
16537,"UA-000000000-000000100","200000025916","Українська","АМОКСИЛ®"
16537,"UA-000000000-000000100","200000025916","Англійська","AMOXIL"
16538,"UA-000000000-000000101","200000025916","Українська","АМОКСИЛ® ДТ"
16538,"UA-000000000-000000101","200000025916","Англійська","AMOXIL® DT"
16539,"UA-000000000-000000102","200000025916","Англійська","AMOXICILLIN"
16539,"UA-000000000-000000102","200000025916","Українська","АМОКСИЦИЛІН"
16540,"UA-000000000-000000103","200000025916","Українська","АМОКСИЦИЛІН"
16540,"UA-000000000-000000103","200000025916","Англійська","AMOXICILLIN"
16541,"UA-000000000-000000104","200000025916","Українська","АМОКСИЦИЛІН-КЛАВУЛАНАТ-ВІСТА"
16541,"UA-000000000-000000104","200000025916","Англійська","AMOXICILLIN-CLAVULANATЕ-VISTA"
16542,"UA-000000000-000000105","200000025916","Українська","АМПІПЛЮС"
16542,"UA-000000000-000000105","200000025916","Англійська","AMPIPLUS"
16543,"UA-000000000-000000106","200000025916","Українська","АМПІСУЛЬБІН®"
16543,"UA-000000000-000000106","200000025916","Англійська","AMPISULBIN®"
16544,"UA-000000000-000000107","200000025916","Українська","АМПІЦИЛІН"
16544,"UA-000000000-000000107","200000025916","Англійська","AMPICILLIN"
16545,"UA-000000000-000000108","200000025916","Українська","АМПІЦИЛІН"
16545,"UA-000000000-000000108","200000025916","Англійська","AMPICILLIN"
16546,"UA-000000000-000000109","200000025916","Українська","АМПІЦИЛІН"
16546,"UA-000000000-000000109","200000025916","Англійська","AMPICILLIN"
16547,"UA-000000000-000000110","200000025916","Українська","АМПІЦИЛІН/ СУЛЬБАКТАМ"
16548,"UA-000000000-000000111","200000025916","Українська","АРІС"
16548,"UA-000000000-000000111","200000025916","Англійська","ARIS"
16549,"UA-000000000-000000112","200000025916","Українська","АРІС"
16549,"UA-000000000-000000112","200000025916","Англійська","ARIS"
16550,"UA-000000000-000000113","200000025916","Українська","АТОВАКС®"
16550,"UA-000000000-000000113","200000025916","Англійська","ATOVAX®"
16551,"UA-000000000-000000114","200000025916","Українська","АТОВАКС®"
16551,"UA-000000000-000000114","200000025916","Англійська","ATOVAX®"
16552,"UA-000000000-000000115","200000025916","Українська","АУГМЕНТИН"
16552,"UA-000000000-000000115","200000025916","Англійська","AUGMENTIN"
16553,"UA-000000000-000000116","200000025916","Українська","АУГМЕНТИН"
16553,"UA-000000000-000000116","200000025916","Англійська","AUGMENTIN"
16554,"UA-000000000-000000117","200000025916","Українська","АУГМЕНТИН"
16554,"UA-000000000-000000117","200000025916","Англійська","AUGMENTIN"
16555,"UA-000000000-000000118","200000025916","Українська","АУГМЕНТИН"
16555,"UA-000000000-000000118","200000025916","Англійська","AUGMENTIN"
16556,"UA-000000000-000000119","200000025916","Українська","АУГМЕНТИН"
16556,"UA-000000000-000000119","200000025916","Англійська","AUGMENTIN"
16557,"UA-000000000-000000120","200000025916","Українська","АУГМЕНТИН"
16557,"UA-000000000-000000120","200000025916","Англійська","AUGMENTIN"
37818,"UA-000000000-000037817","200000025916","Українська","ЙОГЕКСОЛ-ВІСТА"
37818,"UA-000000000-000037817","200000025916","Англійська","Iohexol – Vista"
37820,"UA-000000000-000037819","200000025916","Українська","ДЕКСТЕМП"
37820,"UA-000000000-000037819","200000025916","Англійська","DEKSTEMP"
37822,"UA-000000000-000037821","200000025916","Українська","ДЕКСТЕМП"
37822,"UA-000000000-000037821","200000025916","Англійська","DEKSTEMP"
37824,"UA-000000000-000037823","200000025916","Українська","КАБЕРЛІН"
37824,"UA-000000000-000037823","200000025916","Англійська","CABERLIN"
37826,"UA-000000000-000037825","200000025916","Українська","КЛІФЕ СПАГ. ПЄКА"
37828,"UA-000000000-000037827","200000025916","Українська","НОРФЕПІМ"
37828,"UA-000000000-000037827","200000025916","Англійська","NORFEPIM"
37830,"UA-000000000-000037829","200000025916","Українська","НОРФЕПІМ"
37830,"UA-000000000-000037829","200000025916","Англійська","NORFEPIM"
37950,"UA-000000000-000037947","200000025916","Українська","КОЛДРЕКС БЛІЦ"
37950,"UA-000000000-000037947","200000025916","Англійська","COLDREX BLITZ"
38075,"UA-000000000-000038074","200000025916","Українська","ЮМЕРОКС®"
38075,"UA-000000000-000038074","200000025916","Англійська","UMEROX®)"
38107,"UA-000000000-000038106","200000025916","Українська","ЕФФЕЗЕЛ"
38107,"UA-000000000-000038106","200000025916","Англійська","EFFEZEL"
38126,"UA-000000000-000038125","200000025916","Українська","ЕТАЦИЗИН"
38126,"UA-000000000-000038125","200000025916","Англійська","ETHACIZIN"
