495360,"агальсидаза бета"
495201,"етацизин"
494216,"метоксифлуран"
494215,"метоксифлуран"
494133,"улінастатин"
493554,"кишкова паличка"
493512,"кишкова паличка"
493496,"кислота аскорбінова (вітамін С)"
493495,"парацетамол"
493494,"фенірамін"
493493,"фенілефрин"
493383,"кислота аскорбінова (вітамін С)"
493382,"фенілефрин"
493381,"фенірамін"
493380,"парацетамол"
493320,"кислота аскорбінова"
493319,"фенірамін"
493318,"фенілефрин"
493317,"парацетамол"
493242,"кислота аскорбінова"
493241,"фенірамін"
493240,"парацетамол"
493212,"кислота аскорбінова (вітамін С)"
493210,"кислота аскорбінова (вітамін С)"
493209,"фенірамін"
493208,"парацетамол"
493118,"кліщі домашнього пилу"
493117,"кліщі домашнього пилу"
493116,"кліщі домашнього пилу"
493115,"кліщі домашнього пилу"
493114,"кліщі домашнього пилу"
492926,"кислота аскорбінова (вітамін С)"
492808,"*leonuri herba"
492798,"кисень"
492617,"кисень"
491972,"*календули настойка"
491971,"*календули настойка"
491970,"*календули настойка"
491969,"*календули настойка"
491928,"*календули настойка"
491927,"*календули настойка"
491926,"*календули настойка"
491925,"*календули настойка"
491901,"сертаконазол"
491882,"*achillea millefolium"
491881,"*achillea millefolium"
491880,"*achillea millefolium"
491826,"*календули настойка"
491825,"*календули настойка"
491824,"*календули настойка"
491710,"*грициків трава"
491709,"*грициків трава"
491689,"*трава золототисячника"
491688,"*трава золототисячника"
491687,"*трава золототисячника"
491587,"технецію (99mTc) пертехнетат"
490856,"етанол"
490803,"*cynara scolymus"
490380,"препарати плодів пальми повзучої"
490203,"каберголін"
490178,"дексибупрофен"
490158,"дексибупрофен"
490132,"йогексол"
490100,"йогексол"
490085,"оксаліплатин"
490084,"оксаліплатин"
490083,"оксаліплатин"
490060,"кальцію фолінат"
490059,"кальцію фолінат"
490058,"кальцію фолінат"
490049,"левокарнітин"
490043,"бусульфан"
490038,"еноксапарин"
490037,"еноксапарин"
490036,"еноксапарин"
490035,"еноксапарин"
490034,"еноксапарин"
490011,"бортезоміб"
489997,"азитроміцин"
489989,"азитроміцин"
489974,"десфлуран"
489967,"ризатриптан"
489955,"ризатриптан"
489943,"дексаметазон"
489935,"мельдоній"
489928,"левокарнітин"
489906,"дидрогестерон"
489883,"інозин пранобекс"
489867,"інозин пранобекс"
489857,"добутамін"
489818,"поліферментні препарати (ліпаза, протеаза та ін.)"
489803,"поліферментні препарати (ліпаза, протеаза та ін.)"
489788,"поліферментні препарати (ліпаза, протеаза та ін.)"
489733,"поліферментні препарати (ліпаза, протеаза та ін.)"
489705,"*aspergillus niger"
489589,"етанол"
489588,"етанол"
489507,"*нагідок квітки"
489506,"*нагідок квітки"
489505,"*нагідок квітки"
489476,"*melissae herba"
489475,"*melissae herba"
489474,"*melissae herba"
489382,"ібупрофен"
488271,"парацетамол"
488151,"кандесартан"
488120,"кандесартан"
488079,"кандесартан"
488035,"кандесартан"
487880,"рацекадотрил"
487872,"рацекадотрил"
487767,"рибоцикліб"
487726,"комбінації"
487725,"комбінації"
487549,"*calendula officinalis"
487341,"*календули квітки"
487340,"*календули квітки"
487339,"*календули квітки"
487338,"*календули квітки"
487337,"*calendula officinalis"
487305,"кальцію фолінат"
487304,"кальцію фолінат"
487303,"кальцію фолінат"
487302,"кальцію фолінат"
487301,"кальцію фолінат"
487150,"калію хлорид"
487149,"калію хлорид"
487042,"*живокосту кореня"
487040,"*живокосту кореня"
487038,"*живокосту настойка"
486925,"кандесартан"
486607,"дифтерійний анатоксин"
486606,"*КАШЛЮКОВИЙ ВОЛОКНИСТИЙ ГЕМАГЛЮТИНІН, АДСОРБОВАНИЙ НА АЛЮМІНІЮ ГІДРОКСИДІ"
486605,"вакцина проти дифтерії, кашлюку, поліомієліту, правця"
486604,"вакцина проти дифтерії, кашлюку, поліомієліту, правця"
486603,"вакцина проти дифтерії, кашлюку, поліомієліту, правця"
486602,"*кашлюковий пертактин"
486601,"*кашлюковий анатоксин адсорбований"
486600,"правцевий анатоксин"
486446,"*дибукаїн гідрохлорид"
486445,"декваліній"
486403,"*дибукаїн гідрохлорид"
486402,"декваліній"
486382,"*дибукаїн гідрохлорид"
486381,"декваліній"
486327,"тилорон"
486326,"*специфічні бактеріофаги до таких видів мікроорганізмів: shigella flexneri, shigella sonnei, salmonella enterica, escherichia coli, proteus vulgaris, proteus mirabilis, enterococcus faecalis, staphylococcus aureus, pseudomonas aeruginosa"
486272,"тилорон"
486186,"альбендазол"
486091,"тамсулозин"
486090,"тамсулозин та соліфенацин"
485889,"ізотретиноїн"
485876,"ізотретиноїн"
485758,"*пеларгонії кореня"
485498,"аденозин"
485497,"аденозин"
485420,"мометазон"
485385,"левофлоксацин"
485371,"мометазон"
485193,"левокарнітин"
485150,"мемантин"
485141,"мемантин"
484952,"мелоксикам"
484951,"мелоксикам"
484950,"мелоксикам"
484864,"мелоксикам"
484856,"мелоксикам"
484655,"тербінафін"
484654,"тербінафін"
484463,"лакозамід"
484426,"*colchicum autumnale"
484288,"*симетикон"
484215,"клопідогрел"
484214,"кислота ацетилсаліцилова"
483932,"пембролізумаб"
483892,"ольмесартан медоксоміл та діуретики"
483891,"ольмесартан медоксоміл та діуретики"
483862,"кислота ацетилсаліцилова"
483841,"кислота ацетилсаліцилова"
483614,"прогестерон"
483599,"прогестерон"
483525,"декскетопрофен"
483465,"лінезолід"
483464,"лінезолід"
483332,"вінпоцетин"
483320,"вінпоцетин"
483259,"холіну саліцилат"
483258,"цефазолін"
483257,"цефазолін"
483255,"цефазолін"
483254,"цефазолін"
483246,"ондансетрон"
483075,"німесулід"
483013,"нефопам"
483008,"алюмінію фосфат"
483007,"алюмінію фосфат"
482988,"*enterococcus faecalis"
482987,"*klebsiella pneumoniae"
482983,"кишкова паличка"
482981,"кишкова паличка"
482980,"*enterococcus faecalis"
482979,"*klebsiella pneumoniae"
482978,"*Вода для ін'єкцій"
482977,"*Вода для ін'єкцій"
482956,"небіволол"
482936,"пантопразол"
482935,"пантопразол"
482934,"пантопразол"
482933,"пантопразол"
482918,"летрозол"
482891,"летрозол"
482813,"*кислота левофолінова"
482744,"гідрохлоротіазид"
482743,"лізиноприл"
482742,"гідрохлоротіазид"
482741,"лізиноприл"
482740,"гідрохлоротіазид"
482739,"лізиноприл"
482738,"гідрохлоротіазид"
482737,"лізиноприл"
482735,"пантопразол"
482714,"молнупіравір"
482705,"дутастерид"
482663,"раміприл"
482662,"гідрохлоротіазид"
482640,"раміприл"
482639,"гідрохлоротіазид"
482614,"монтелукаст"
482577,"монтелукаст"
482535,"ібупрофен"
482524,"ібупрофен"
482517,"зидовудин"
482486,"тіоколхікозид"
482446,"клопідогрел"
482445,"клопідогрел"
482440,"декскетопрофен"
482410,"церлипоназа альфа"
482380,"дієногест"
482367,"вільдагліптин"
482359,"лефлуномід"
482289,"левокарнітин"
482273,"ібупрофен"
482264,"кліохінол"
482263,"флуметазон"
482232,"леветирацетам"
482231,"леветирацетам"
482221,"*симетикон"
481916,"цитиколін"
481915,"цитиколін"
481834,"кислота ацетилсаліцилова"
481833,"кислота ацетилсаліцилова"
481827,"гліцин"
481789,"агомелатин"
481775,"агомелатин"
481701,"*sulfur"
481700,"*vincetoxicum hirundinaria"
481699,"*vincetoxicum hirundinaria"
481698,"*vincetoxicum hirundinaria"
481697,"*sulfur"
481696,"*sulfur"
481695,"*vincetoxicum hirundinaria"
481694,"*sulfur"
481693,"*vincetoxicum hirundinaria"
481692,"*vincetoxicum hirundinaria"
481691,"*vincetoxicum hirundinaria"
481690,"*sulfur"
481689,"*vincetoxicum hirundinaria"
481688,"*vincetoxicum hirundinaria"
481687,"*sulfur"
481682,"флумазеніл"
481610,"цитиколін"
481600,"суматриптан"
481592,"суматриптан"
481585,"празугрел"
481578,"празугрел"
481556,"*натрію лактат"
481555,"кальцію хлорид"
481554,"калію хлорид"
481553,"натрію хлорид"
481546,"мельдоній"
481538,"*лідокаїн"
481537,"цетилпіридиній"
481536,"лізоцим"
481533,"*етилметилгідроксипіридину сукцинат"
481532,"*етилметилгідроксипіридину сукцинат"
481507,"тамсулозин и дутастерид"
481506,"тамсулозин и дутастерид"
481497,"торасемід"
481478,"цинеол"
481472,"тіоколхікозид"
481459,"ібупрофен"
481451,"ібупрофен"
481445,"*евкаліпта настойка"
481440,"трастузумаб дерукстекан"
481424,"диклофенак"
481423,"ванкоміцин"
481422,"ванкоміцин"
481390,"гідроксид заліза"
481385,"локсопрофен"
481374,"фенілефрин, комбінації"
481373,"кислота аскорбінова"
481372,"фенірамін"
481371,"парацетамол, комбінації без психолептиків"
481365,"ібупрофен"
481350,"еторикоксиб"
481330,"метформін"
481329,"глімепірид"
481318,"еторикоксиб"
481303,"еторикоксиб"
481269,"сахароміцети булардії"
481260,"еверолімус"
481229,"еверолімус"
481168,"метформін"
481167,"глімепірид"
481166,"метформін"
481165,"глімепірид"
481158,"еверолімус"
481131,"долутегравір"
481091,"атракурій"
481041,"домперидон"
481040,"домперидон"
480989,"налбуфін"
480988,"налбуфін"
480987,"налбуфін"
480930,"*колоїдний кремнію діоксид"
480925,"натрію хлорид"
480922,"*гліцерин"
480920,"домперидон"
480919,"домперидон"
480819,"натрію докузат"
480818,"натрію докузат"
480811,"етамбутол"
480810,"етамбутол"
480732,"натрію докузат"
480731,"натрію докузат"
480682,"кальцитріол"
480604,"*серратіопептидаза"
480603,"диклофенак, комбінації"
480602,"парацетамол"
480528,"вакцини проти папиломавірусів людини (типи 6, 11, 16, 18)"
480527,"вакцини проти папиломавірусів людини (типи 6, 11, 16, 18)"
480526,"вакцини проти папиломавірусів людини (типи 6, 11, 16, 18)"
480525,"вакцини проти папиломавірусів людини (типи 6, 11, 16, 18)"
480524,"вакцини проти папиломавірусів людини (типи 6, 11, 16, 18)"
480523,"вакцини проти папиломавірусів людини (типи 6, 11, 16, 18)"
480522,"вакцини проти папиломавірусів людини (типи 6, 11, 16, 18)"
480521,"вакцини проти папиломавірусів людини (типи 6, 11, 16, 18)"
480510,"окскарбазепін"
480500,"окскарбазепін"
480423,"кислота вальпроєва"
480411,"розувастатин, периндоприл та індапамід"
480410,"розувастатин, периндоприл та індапамід"
480409,"розувастатин, периндоприл та індапамід"
480351,"розувастатин, периндоприл та індапамід"
480350,"розувастатин, периндоприл та індапамід"
480349,"периндоприл, бісопролол, амлодипін та індапамід"
480299,"розувастатин, периндоприл та індапамід"
480298,"розувастатин, периндоприл та індапамід"
480297,"розувастатин, периндоприл та індапамід"
480241,"розувастатин, периндоприл та індапамід"
480240,"розувастатин, периндоприл та індапамід"
480239,"розувастатин, периндоприл та індапамід"
480184,"кросповідон"
480182,"рифампіцин, піразинамід, етамбутол і ізоніазид"
480181,"рифампіцин, піразинамід, етамбутол і ізоніазид"
480180,"ізоніазид, сульфаметоксазол, триметоприм та піридоксин"
480179,"рифампіцин, піразинамід, етамбутол і ізоніазид"
480097,"моксифлоксацин"
479998,"моксифлоксацин"
479968,"метформін"
479967,"метформін"
479966,"метформін"
479932,"метформін"
479931,"метформін"
479930,"метформін"
479896,"метформін"
479895,"метформін"
479894,"метформін"
479764,"езомепразол"
479730,"левофлоксацин"
479718,"левофлоксацин"
479655,"каспофунгін"
479569,"зофеноприл та діуретики"
479542,"інозин пранобекс"
479532,"інозин пранобекс"
479499,"етамбутол"
479460,"дезлоратадин"
479441,"аморолфін"
479381,"біластин"
479312,"будесонід"
479311,"будесонід"
479283,"пантопразол"
479272,"прегабалін"
479263,"прегабалін"
479196,"прегабалін"
479134,"*гліцерин"
479128,"натрію хлорид"
479127,"натрію цитрат"
479126,"кислота лимонна"
479124,"ібупрофен"
478851,"*колоїдний кремнію діоксид"
478847,"*лактози моногідрат"
478846,"гіпромелоза"
478844,"гідрохлоротіазид"
478843,"небіволол"
478804,"налбуфін"
478795,"*лактози моногідрат"
478788,"моксифлоксацин"
478758,"кросповідон"
478757,"*маніт"
478754,"кислота лимонна"
478753,"*повідон"
478751,"*сорбіт"
478749,"мелоксикам"
478740,"ламотригін"
478734,"кросповідон"
478730,"кислота лимонна"
478729,"*повідон"
478727,"*сорбіт"
478724,"*маніт"
478723,"мелоксикам"
478696,"циклобензаприн"
478675,"ламотригін"
478651,"циклобензаприн"
478609,"ламотригін"
478486,"калію йодид"
478444,"силденафіл"
478416,"силденафіл"
478381,"ерлотиніб"
478341,"ерлотиніб"
478290,"ерлотиніб"
478250,"епірубіцин"
478132,"*колоїдний кремнію діоксид"
478130,"*лактози моногідрат"
478128,"монтелукаст"
478101,"домперидон"
478085,"гілтеритиніб"
478054,"домперидон"
478010,"вальсартан і діуретики"
477940,"вальcартан"
477920,"*лактози моногідрат"
477919,"лоперамід"
477888,"декскетопрофен"
477819,"естрадіол"
477761,"*кальцію гідрофосфат"
477758,"*повідон"
477753,"*хлорфеніраміну малеат"
477752,"кофеїн"
477751,"фенілефрин"
477708,"езомепразол"
477677,"езомепразол"
477572,"фенілефрин"
477571,"кофеїн"
477568,"парацетамол"
477449,"*лактози моногідрат"
477448,"*вода очищена usp"
477441,"левоноргестрел"
477336,"парацетамол"
477306,"езомепразол"
477294,"гліцерол"
477212,"*лактози моногідрат"
477208,"гідрохлоротіазид"
477170,"*лактози моногідрат"
477165,"гідрохлоротіазид"
477058,"пентоксифілін"
477044,"*колоїдний кремнію діоксид"
477041,"уміфеновір"
477023,"раміприл"
476961,"ацетилцистеїн"
476938,"раміприл"
476914,"метамізол натрію"
476890,"фреманезумаб"
476739,"кислота мефенамова"
476684,"кислота мефенамова"
476658,"сертралін"
476643,"*повідон"
476641,"*маніт"
476640,"сунітиніб"
476620,"*повідон"
476618,"*маніт"
476617,"сунітиніб"
476606,"бензокаїн"
476600,"*Вода для ін'єкцій"
476598,"*меглюмін"
476597,"кислота тіоктова"
476593,"тазобактам"
476578,"цефподоксим"
476575,"тіоколхікозид"
476567,"кабазитаксел"
476550,"*вода для ін'єкцій"
476547,"доксорубіцин"
476534,"*колоїдний кремнію діоксид"
476533,"*тригліцериди середнього ланцюга"
476532,"*вітаміну d3 (холекальциферол у вигляді порошку холекальциферол"
476520,"дулоксетин"
476519,"*вода для ін'єкцій"
476516,"Вітамін В12 (ціанокобаламін та його аналоги)"
476503,"дулоксетин"
476499,"аргініну гідрохлорид"
476466,"*лактози моногідрат"
476459,"*колоїдний кремнію діоксид"
476456,"акситиніб"
476454,"*колоїдний кремнію діоксид"
476449,"натрію хлорид"
476446,"*гліцерин"
476444,"домперидон"
476443,"домперидон"
476420,"*колоїдний кремнію діоксид"
476417,"акситиніб"
476393,"азитроміцин"
476340,"азитроміцин"
476310,"амброксол"
476266,"*Вода для ін'єкцій"
476261,"*гістидину гідрохлориду моногідрат"
476259,"адалімумаб"
476251,"даунорубіцин"
476229,"хлоргексидин"
476183,"фінастерид"
476158,"триметазидин"
476103,"німодипін"
476060,"гліцерилу тринітрат"
476001,"диметилфумарат"
475923,"диметилфумарат"
475879,"диметилфумарат"
475837,"диметилфумарат"
475802,"левофлоксацин"
475787,"левофлоксацин"
475738,"сугаммадекс"
475718,"суматриптан"
475694,"суматриптан"
475637,"колекальциферол"
475592,"макрогол"
475589,"гіпромелоза"
475588,"оксикодон"
475587,"*колоїдний кремнію діоксид"
475584,"макрогол"
475578,"гіпромелоза"
475576,"оксикодон"
475572,"*колоїдний кремнію діоксид"
475571,"гіпромелоза"
475563,"макрогол"
475562,"оксикодон"
475538,"еторикоксиб"
475529,"макрогол"
475528,"*колоїдний кремнію діоксид"
475524,"гіпромелоза"
475519,"оксикодон"
475493,"еторикоксиб"
475478,"циклофосфамід"
475466,"мометазон"
475448,"метформін"
475434,"торасемід"
475427,"циклофосфамід"
475321,"арипіпразол"
475269,"еторикоксиб"
475212,"еторикоксиб"
475203,"рифампіцин та ізоніазид"
475202,"рифампіцин та ізоніазид"
475197,"*повідон"
475195,"*колоїдний кремнію діоксид"
475192,"амлодипін"
475140,"перампанел"
475119,"*повідон"
475117,"*колоїдний кремнію діоксид"
475114,"амлодипін"
475074,"лопінавір і ритонавір"
475073,"лопінавір і ритонавір"
475063,"перампанел"
475044,"аргініну гідрохлорид"
475019,"*лактози моногідрат"
475018,"аторвастатин"
475002,"пантопразол"
474964,"аторвастатин"
474953,"мільнаципран"
474936,"флекаїнід"
474884,"мільнаципран"
474860,"ондансетрон"
474853,"лідокаїн"
474845,"йогексол"
474844,"йогексол"
474816,"іміквімод"
474797,"ондансетрон"
474766,"йогексол"
474765,"йогексол"
474738,"диметилфумарат"
474696,"диметилфумарат"
474672,"атракурій"
474645,"*Вода для ін'єкцій"
474644,"йогексол"
474643,"йогексол"
474642,"йогексол"
474641,"йогексол"
474604,"*лактози моногідрат"
474603,"флуконазол"
474572,"*лактози моногідрат"
474564,"флуконазол"
474563,"*колоїдний кремнію діоксид"
474539,"*колоїдний кремнію діоксид"
474536,"*лактози моногідрат"
474535,"флуконазол"
474512,"*вода очищена usp"
474510,"*карбомер"
474509,"трометамол"
474506,"*діетиламіну саліцилат"
474505,"*есцин"
474467,"диметилфумарат"
474438,"цефтазидим"
474412,"азацитидин"
474311,"*симетикон"
474309,"азацитидин"
474227,"дроспіренон і етинілестрадіол"
474226,"дроспіренон і етинілестрадіол"
473981,"розувастатин"
473869,"розувастатин"
473744,"*натрію вальпроат"
473674,"бортезоміб"
473673,"бортезоміб"
473634,"ципрофлоксацин"
473399,"пантопразол"
473311,"пантопразол"
473275,"протамін"
473184,"розувастатин"
473145,"абіратерон"
473135,"*колоїдний кремнію діоксид"
473131,"*маніт"
473129,"пантопразол"
473068,"кальцію фосфат"
473067,"кислота лимонна"
473066,"*яблучна кислота"
473065,"натрію цитрат"
473064,"кислота аскорбінова"
473063,"фенірамін"
473062,"фенілефрин"
473061,"парацетамол"
473055,"фульвестрант"
473033,"*гліцерин"
473031,"*симетикон"
473030,"альверин"
472940,"розувастатин"
472835,"розувастатин"
472746,"*повідон"
472744,"етинілестрадіол"
472743,"левоноргестрел"
472733,"розувастатин"
472686,"*колоїдний кремнію діоксид"
472684,"*лактози моногідрат"
472683,"амброксол"
472652,"*діоксиду кремнію"
472651,"кризотиніб"
472612,"*глоду плоди"
472611,"*пустирника трава"
472610,"*валеріана"
472549,"*вода"
472548,"етанол"
472535,"*колоїдний кремнію діоксид"
472534,"кризотиніб"
472526,"гіпромелоза"
472525,"саксагліптин"
472524,"метформін"
472516,"еплеренон"
472507,"гіпромелоза"
472506,"саксагліптин"
472505,"метформін"
472497,"гіпромелоза"
472495,"метформін"
472494,"саксагліптин"
472470,"еплеренон"
472433,"*колоїдний кремнію діоксид"
472430,"уміфеновір"
472418,"цефепім"
472394,"торасемід"
472367,"осельтамівір"
472345,"осельтамівір"
472313,"осельтамівір"
472292,"дезлоратадин"
472270,"етанол"
472269,"*карбомер"
472268,"*левоментол"
472267,"ібупрофен"
472257,"*вода для ін'єкцій"
472255,"натрію хлорид"
472254,"аргініну гідрохлорид"
472250,"етанерцепт"
472249,"етанерцепт"
472219,"декспантенол"
472205,"пірацетам"
472180,"*аміаку розчин"
472177,"олія рицинова"
472176,"*карбомер"
472174,"*гліцерин"
472173,"етанол"
472172,"диклофенак"
472171,"диклофенак"
472156,"пірацетам"
472138,"тофацитиніб"
472108,"диклофенак"
472107,"диклофенак"
472106,"диклофенак"
472105,"диклофенак"
472077,"дієногест та етинілестрадіол"
472076,"дієногест та етинілестрадіол"
472029,"силденафіл"
471879,"*повідон"
471877,"*повідон"
471876,"гліцин"
471875,"гліцин"
471853,"лізиноприл та амлодипін"
471852,"лізиноприл та амлодипін"
471843,"кофеїн-бензоат натрію"
471842,"метамізол натрій, комбінації без психолептиків"
471808,"цетиризин"
471807,"декстрометорфан, комбінації"
471806,"хлорфенамін, комбінації"
471805,"парацетамол, комбінації без психолептиків"
471775,"напроксен"
471749,"монтелукаст"
471730,"цефподоксим"
471498,"*Натрію гідроксид"
471496,"декскетопрофен"
471434,"помалідомід"
471404,"помалідомід"
471378,"помалідомід"
471352,"фентаніл"
471342,"фентаніл"
471332,"фентаніл"
471322,"фентаніл"
471311,"парацетамол"
471255,"парацетамол"
471246,"тофацитиніб"
471214,"гідроксикарбамід"
471200,"гідрокортизон"
471140,"парацетамол"
471139,"диклофенак, комбінації"
471130,"метамізол натрію"
471116,"аміодарон"
471071,"силденафіл"
471047,"диклофенак"
471031,"німесулід"
471026,"цефтазидим"
471020,"*лактози моногідрат"
471014,"*лактози моногідрат"
471013,"амброксол"
471012,"амброксол"
470946,"*лактози моногідрат"
470945,"гіпромелоза"
470942,"фінеренон"
470932,"диклофенак"
470893,"*лактози моногідрат"
470889,"фінеренон"
470834,"розувастатин"
470809,"*гінкго екстракт"
470778,"*гінкго екстракт"
470747,"*гінкго екстракт"
470726,"*денотивір"
470703,"парацетамол"
470702,"ібупрофен"
470696,"*вазелін"
470695,"*вазелін"
470675,"*метилу саліцилат"
470674,"*левоментол"
470630,"метамізол натрію"
470606,"ібупрофен"
470592,"цефтріаксон"
470589,"цефтріаксон"
470543,"ібупрофен"
470460,"глімепірид"
470433,"німодипін"
470409,"глімепірид"
470395,"глімепірид"
470365,"дулоксетин"
470232,"дулоксетин"
470210,"тадалафіл"
470113,"метотрексат"
470084,"дронедарон"
470009,"теразозин"
469995,"метотрексат"
469920,"метотрексат"
469887,"монтелукаст"
469851,"теразозин"
469829,"карбамазепін"
469795,"монтелукаст"
469785,"левофлоксацин"
469773,"теразозин"
469750,"глатирамеру ацетат"
469728,"теразозин"
